run_id,run_name,lr,log,seed,gamma,prior,beta_id,dataset,actor_lr,algorithm,batch_size,checkpoint,wandb_team,critic_norm,num_critics,num_updates,pi_operator,wandb_group,action_scale,critic_depth,dataset_name,eval_workers,log_q_values,num_eval_eps,eval_interval,pretrain_loss,wandb_project,checkpoint_dir,dataset_source,reg_lagrangian,shared_targets,awr_temperature,awr_weight_clip,no_entropy_bonus,polyak_step_size,pretrain_updates,actor_lcb_penalty,critic_lagrangian,critic_regularizer,eval_final_episodes,pretrain_lagrangian,ensemble_regularizer,randomized_prior_depth,randomized_prior_scale,critic_regularizer_parameter,step,min_q_bias,q_pred_mean
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,25,-0.1622334122657776,-0.07804929465055466
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,26,-0.16143781319260597,-0.08140020072460175
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,27,-0.15734970569610596,-0.08375074714422226
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,28,-0.15358934365212917,-0.08157441020011902
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,29,-0.15499107725918293,-0.07584682106971741
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,30,-0.15289858728647232,-0.08485490083694458
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,31,-0.1549659539014101,-0.08152757585048676
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,32,-0.15364938229322433,-0.078218013048172
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,33,-0.15239164978265762,-0.08358476310968399
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,34,-0.15696857869625092,-0.08458355069160461
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,35,-0.15884235128760338,-0.07523199915885925
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,36,-0.16066145338118076,-0.08856961131095886
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,37,-0.15788456425070763,-0.07873192429542542
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,38,-0.15911669842898846,-0.08446702361106873
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,39,-0.15561976097524166,-0.06932733952999115
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,40,-0.15750953927636147,-0.07827955484390259
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,41,-0.16552487201988697,-0.0962705984711647
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,42,-0.17009783536195755,-0.09848517179489136
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,43,-0.1760670617222786,-0.10067112743854523
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,44,-0.1734922993928194,-0.08504311740398407
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,45,-0.16949320957064629,-0.09667899459600449
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,46,-0.1609991304576397,-0.08237360417842865
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,47,-0.15669316425919533,-0.08512646704912186
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,48,-0.152382954955101,-0.08761516213417053
s9i6tzq3,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-18-21,0.0003,1,2,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,49,-0.1466559823602438,-0.08405177295207977
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,0,-0.024189191171899438,-0.006665464490652084
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,1,-0.03830861020833254,-0.022183367982506752
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,2,-0.04427901143208146,-0.02682402729988098
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,3,-0.047486314084380865,-0.03421669453382492
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,4,-0.04596585500985384,-0.03431166708469391
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,5,-0.053312532138079405,-0.03927261382341385
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,6,-0.07383101433515549,-0.051506251096725464
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,7,-0.11275684926658869,-0.06735584884881973
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,8,-0.13731596618890762,-0.06723688542842865
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,9,-0.16602620296180248,-0.08442970365285873
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,10,-0.18243553303182125,-0.08902661502361298
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,11,-0.19375504180788994,-0.08423745632171631
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,12,-0.18530170433223248,-0.09080563485622406
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,13,-0.1841368656605482,-0.10166892409324646
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,14,-0.18340159766376019,-0.10490214079618454
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,15,-0.19378235936164856,-0.1088491678237915
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,16,-0.2038271389901638,-0.11473631858825684
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,17,-0.2115550935268402,-0.11920186877250671
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,18,-0.22521745972335339,-0.10708120465278625
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,19,-0.22308158688247204,-0.10747645795345306
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,20,-0.20940509997308254,-0.12047098577022552
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,21,-0.22236830741167068,-0.10982060432434082
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,22,-0.22029168531298637,-0.12220865488052368
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,23,-0.22547337412834167,-0.11592128872871399
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,24,-0.21607468090951443,-0.10449916124343872
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,25,-0.21221437118947506,-0.10821684449911118
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,26,-0.19915864989161491,-0.10572928190231323
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,27,-0.18986004032194614,-0.09913579374551773
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,28,-0.183135274797678,-0.10641142725944519
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,29,-0.17982713505625725,-0.09171473979949951
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,30,-0.17591658420860767,-0.0965675413608551
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,31,-0.16337010450661182,-0.08999320864677429
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,32,-0.15716496109962463,-0.08481576293706894
dxhqoeeg,bias_experiments/unified_awac_antmaze-medium-diverse-v2_2026-02-25_18-24-53,0.0003,1,3,0.99,False,0.01,antmaze-medium-diverse-v2,0.0003,bias_experiments/unified_awac,256,1,,none,2,500000,awr,debug,1,3,antmaze-medium-diverse-v2,8,1,0,10000,bc+sarsa,,./checkpoints/awac,d4rl,1,1,1,100,1,0.005,0,4,1,none,0,1,none,3,1,1,33,-0.1469040997326374,-0.07409191876649857
